Sub_ID,Age,Region,Ethnicity_Group,Age_Groups,Gender_Group,Email_Flag,SM_Flag,month_id,watch_date,day_of_week,day_name,watch_Minutes,day_classification,month_name,tv_channel,watch_time,Watch_Hours,hour_of_day,duration,time_bucket
733756,27,Kwazulu Natal,indian_asian,Young Adult,female,1,1,201601,2016-01-23,7,Sat,0.066667,Weekend,January,Boomerang,16:49:00,0.001111,16,1899-12-31T00:00:04.000Z,Afternoon (12:00–16:59)
788951,37,Kwazulu Natal,black,Adult,male,1,1,201602,2016-02-07,1,Sun,7.566667,Weekend,February,Cartoon Network,12:52:00,0.126111,12,1899-12-31T00:07:34.000Z,Afternoon (12:00–16:59)
809264,24,Gauteng,white,Young Adult,male,1,1,201603,2016-03-19,7,Sat,29.000000,Weekend,March,Live Events,16:14:00,0.483333,16,1899-12-31T00:29:00.000Z,Afternoon (12:00–16:59)
809264,24,Gauteng,white,Young Adult,male,1,1,201602,2016-02-23,3,Tue,4.983333,Weekday,February,Boomerang,20:19:00,0.083056,20,1899-12-31T00:04:59.000Z,Evening (17:00–23:59)
772101,41,Gauteng,coloured,Adult,male,1,1,201603,2016-03-24,5,Thu,5.833333,Weekday,March,CNN,10:00:00,0.097222,10,1899-12-31T00:05:50.000Z,Morning (06:00–11:59)
788969,42,North West,black,Adult,male,1,1,201603,2016-03-02,4,Wed,0.366667,Weekday,March,Live Events,21:22:00,0.006111,21,1899-12-31T00:00:22.000Z,Evening (17:00–23:59)
2203670,34,Kwazulu Natal,black,Young Adult,male,1,1,201601,2016-01-21,5,Thu,0.566667,Weekday,January,SuperSport Blitz,20:49:00,0.009444,20,1899-12-31T00:00:34.000Z,Evening (17:00–23:59)
98046,31,Kwazulu Natal,black,Young Adult,male,1,1,201601,2016-01-13,4,Wed,2.800000,Weekday,January,Channel O,18:36:00,0.046666,18,1899-12-31T00:02:48.000Z,Evening (17:00–23:59)
939977,24,Mpumalanga,black,Young Adult,male,1,1,201603,2016-03-07,2,Mon,0.700000,Weekday,March,Trace TV,19:16:00,0.011667,19,1899-12-31T00:00:42.000Z,Evening (17:00–23:59)
2287006,33,Gauteng,black,Young Adult,male,1,1,201601,2016-01-14,5,Thu,4.500000,Weekday,January,Live Events,18:30:00,0.075000,18,1899-12-31T00:04:30.000Z,Evening (17:00–23:59)
2018993,45,Western Cape,Unknown,Adult,male,1,1,201601,2016-01-08,6,Fri,1.766667,Weekday,January,SuperSport Blitz,18:05:00,0.029445,18,1899-12-31T00:01:46.000Z,Evening (17:00–23:59)
788992,29,Gauteng,black,Young Adult,male,1,1,201601,2016-01-11,2,Mon,3.350000,Weekday,January,Channel O,08:42:00,0.055833,8,1899-12-31T00:03:21.000Z,Morning (06:00–11:59)
788994,44,Western Cape,Unknown,Adult,male,1,1,201602,2016-02-24,4,Wed,4.433333,Weekday,February,ICC Cricket World Cup 2011,09:34:00,0.073889,9,1899-12-31T00:04:26.000Z,Morning (06:00–11:59)
820770,36,Western Cape,coloured,Adult,male,1,1,201603,2016-03-24,5,Thu,59.233333,Weekday,March,Live Events,12:47:00,0.987222,12,1899-12-31T00:59:14.000Z,Afternoon (12:00–16:59)
803847,28,Mpumalanga,black,Young Adult,male,1,1,201602,2016-02-17,4,Wed,4.950000,Weekday,February,Channel O,07:37:00,0.082500,7,1899-12-31T00:04:57.000Z,Morning (06:00–11:59)
585562,38,Northern Cape,Unknown,Adult,female,1,1,201601,2016-01-04,2,Mon,0.000000,Weekday,January,E! Entertainment,20:04:00,0.000000,20,1899-12-31T00:00:00.000Z,Evening (17:00–23:59)
1999889,34,Western Cape,coloured,Young Adult,male,1,1,201602,2016-02-24,4,Wed,3.800000,Weekday,February,ICC Cricket World Cup 2011,11:35:00,0.063333,11,1899-12-31T00:03:48.000Z,Morning (06:00–11:59)
2426231,32,Gauteng,indian_asian,Young Adult,male,1,1,201603,2016-03-23,4,Wed,7.533333,Weekday,March,ICC Cricket World Cup 2011,08:31:00,0.125556,8,1899-12-31T00:07:32.000Z,Morning (06:00–11:59)
2426231,32,Gauteng,indian_asian,Young Adult,male,1,1,201603,2016-03-23,4,Wed,2.033333,Weekday,March,ICC Cricket World Cup 2011,12:20:00,0.033889,12,1899-12-31T00:02:02.000Z,Afternoon (12:00–16:59)
2090836,30,Western Cape,coloured,Young Adult,male,1,1,201601,2016-01-31,1,Sun,22.550000,Weekend,January,Trace TV,15:17:00,0.375834,15,1899-12-31T00:22:33.000Z,Afternoon (12:00–16:59)
809317,29,Western Cape,Unknown,Young Adult,male,1,1,201602,2016-02-20,7,Sat,3.666667,Weekend,February,M-Net,20:11:00,0.061111,20,1899-12-31T00:03:40.000Z,Evening (17:00–23:59)
2203737,29,Free State,black,Young Adult,male,1,1,201603,2016-03-13,1,Sun,0.000000,Weekend,March,SuperSport Blitz,19:56:00,0.000000,19,1899-12-31T00:00:00.000Z,Evening (17:00–23:59)
803878,18,Mpumalanga,black,Teenager,female,1,1,201602,2016-02-18,5,Thu,1.500000,Weekday,February,Channel O,16:11:00,0.025000,16,1899-12-31T00:01:30.000Z,Afternoon (12:00–16:59)
869282,25,Gauteng,black,Young Adult,male,1,1,201603,2016-03-12,7,Sat,94.250000,Weekend,March,Channel O,09:11:00,1.570834,9,1899-12-31T01:34:15.000Z,Morning (06:00–11:59)
2368984,28,Limpopo,indian_asian,Young Adult,male,1,1,201601,2016-01-14,5,Thu,8.833333,Weekday,January,Live Events,08:43:00,0.147222,8,1899-12-31T00:08:50.000Z,Morning (06:00–11:59)
866564,30,Gauteng,indian_asian,Young Adult,male,1,1,201603,2016-03-20,1,Sun,11.300000,Weekend,March,ICC Cricket World Cup 2011,11:15:00,0.188333,11,1899-12-31T00:11:18.000Z,Morning (06:00–11:59)
809331,49,Western Cape,indian_asian,Adult,male,1,1,201602,2016-02-14,1,Sun,0.000000,Weekend,February,CNN,15:14:00,0.000000,15,1899-12-31T00:00:00.000Z,Afternoon (12:00–16:59)
809331,49,Western Cape,indian_asian,Adult,male,1,1,201603,2016-03-25,6,Fri,6.066667,Weekday,March,SuperSport Blitz,18:09:00,0.101111,18,1899-12-31T00:06:04.000Z,Evening (17:00–23:59)
892883,24,Western Cape,Unknown,Young Adult,male,1,1,201603,2016-03-25,6,Fri,0.866667,Weekday,March,SuperSport Blitz,11:19:00,0.014444,11,1899-12-31T00:00:52.000Z,Morning (06:00–11:59)
2426271,51,Mpumalanga,white,Middle-Aged,male,1,1,201603,2016-03-23,4,Wed,6.233333,Weekday,March,SuperSport Blitz,13:09:00,0.103889,13,1899-12-31T00:06:14.000Z,Afternoon (12:00–16:59)
809338,31,Kwazulu Natal,black,Young Adult,male,1,1,201603,2016-03-08,3,Tue,0.366667,Weekday,March,SuperSport Blitz,18:42:00,0.006111,18,1899-12-31T00:00:22.000Z,Evening (17:00–23:59)
779728,28,Gauteng,white,Young Adult,male,1,1,201602,2016-02-07,1,Sun,0.166667,Weekend,February,Boomerang,16:02:00,0.002778,16,1899-12-31T00:00:10.000Z,Afternoon (12:00–16:59)
819524,40,Western Cape,coloured,Adult,male,1,1,201603,2016-03-20,1,Sun,0.066667,Weekend,March,ICC Cricket World Cup 2011,09:02:00,0.001111,9,1899-12-31T00:00:04.000Z,Morning (06:00–11:59)
2203762,31,Mpumalanga,black,Young Adult,male,1,1,201602,2016-02-04,5,Thu,1.066667,Weekday,February,Live Events,05:56:00,0.017778,5,1899-12-31T00:01:04.000Z,Midnight (00:00–05:59)
892890,26,Kwazulu Natal,indian_asian,Young Adult,male,1,1,201603,2016-03-18,6,Fri,0.733333,Weekday,March,ICC Cricket World Cup 2011,09:37:00,0.012222,9,1899-12-31T00:00:44.000Z,Morning (06:00–11:59)
132,45,Gauteng,black,Adult,male,1,1,201601,2016-01-11,2,Mon,11.850000,Weekday,January,Boomerang,20:55:00,0.197500,20,1899-12-31T00:11:51.000Z,Evening (17:00–23:59)
930447,38,Gauteng,indian_asian,Adult,male,1,1,201603,2016-03-25,6,Fri,0.766667,Weekday,March,ICC Cricket World Cup 2011,18:22:00,0.012778,18,1899-12-31T00:00:46.000Z,Evening (17:00–23:59)
820852,26,Gauteng,indian_asian,Young Adult,male,1,1,201603,2016-03-03,5,Thu,0.066667,Weekday,March,Live Events,14:05:00,0.001111,14,1899-12-31T00:00:04.000Z,Afternoon (12:00–16:59)
866592,28,Gauteng,indian_asian,Young Adult,male,1,1,201603,2016-03-14,2,Mon,10.533333,Weekday,March,ICC Cricket World Cup 2011,09:15:00,0.175556,9,1899-12-31T00:10:32.000Z,Morning (06:00–11:59)
789060,32,Gauteng,black,Young Adult,male,1,1,201602,2016-02-18,5,Thu,56.550000,Weekday,February,Trace TV,20:41:00,0.942500,20,1899-12-31T00:56:33.000Z,Evening (17:00–23:59)
809364,36,Mpumalanga,indian_asian,Adult,male,1,1,201603,2016-03-06,1,Sun,0.933333,Weekend,March,ICC Cricket World Cup 2011,16:55:00,0.015556,16,1899-12-31T00:00:56.000Z,Afternoon (12:00–16:59)
803936,35,Gauteng,coloured,Adult,male,1,1,201602,2016-02-16,3,Tue,0.566667,Weekday,February,E! Entertainment,00:08:00,0.009444,0,1899-12-31T00:00:34.000Z,Midnight (00:00–05:59)
820878,26,Western Cape,coloured,Young Adult,male,1,1,201603,2016-03-25,6,Fri,4.000000,Weekday,March,Trace TV,12:07:00,0.066667,12,1899-12-31T00:04:00.000Z,Afternoon (12:00–16:59)
809387,24,North West,white,Young Adult,male,1,1,201602,2016-02-20,7,Sat,0.583333,Weekend,February,Africa Magic,13:48:00,0.009722,13,1899-12-31T00:00:35.500Z,Afternoon (12:00–16:59)
892936,32,Northern Cape,black,Young Adult,male,1,1,201603,2016-03-18,6,Fri,2.683333,Weekday,March,Africa Magic,05:51:00,0.044722,5,1899-12-31T00:02:41.500Z,Midnight (00:00–05:59)
892936,32,Northern Cape,black,Young Adult,male,1,1,201601,2016-01-21,5,Thu,0.100000,Weekday,January,Africa Magic,18:06:00,0.001667,18,1899-12-31T00:00:06.500Z,Evening (17:00–23:59)
892936,32,Northern Cape,black,Young Adult,male,1,1,201601,2016-01-18,2,Mon,5.966667,Weekday,January,Africa Magic,13:56:00,0.099444,13,1899-12-31T00:05:58.500Z,Afternoon (12:00–16:59)
2406529,26,Northern Cape,black,Young Adult,male,1,1,201601,2016-01-28,5,Thu,0.750000,Weekday,January,Trace TV,14:23:00,0.012500,14,1899-12-31T00:00:45.000Z,Afternoon (12:00–16:59)
809395,20,Mpumalanga,coloured,Young Adult,male,1,1,201602,2016-02-21,1,Sun,0.316667,Weekend,February,Cartoon Network,19:45:00,0.005278,19,1899-12-31T00:00:19.000Z,Evening (17:00–23:59)
789090,27,Gauteng,black,Young Adult,male,1,1,201602,2016-02-01,2,Mon,1.666667,Weekday,February,Live Events,17:09:00,0.027778,17,1899-12-31T00:01:40.000Z,Evening (17:00–23:59)
778797,47,Kwazulu Natal,indian_asian,Adult,male,1,1,201602,2016-02-09,3,Tue,1.033333,Weekday,February,Cartoon Network,15:29:00,0.017223,15,1899-12-31T00:01:02.000Z,Afternoon (12:00–16:59)
789103,47,Eastern Cape,black,Adult,female,1,1,201602,2016-02-16,3,Tue,61.300000,Weekday,February,Cartoon Network,15:43:00,1.021667,15,1899-12-31T01:01:18.000Z,Afternoon (12:00–16:59)
621695,20,Western Cape,Unknown,Young Adult,female,1,1,201601,2016-01-13,4,Wed,0.133333,Weekday,January,SuperSport Blitz,09:02:00,0.002222,9,1899-12-31T00:00:08.000Z,Morning (06:00–11:59)
789122,24,Eastern Cape,black,Young Adult,male,1,1,201602,2016-02-11,5,Thu,11.750000,Weekday,February,Channel O,18:25:00,0.195833,18,1899-12-31T00:11:45.000Z,Evening (17:00–23:59)
596429,44,Gauteng,white,Adult,male,1,1,201601,2016-01-20,4,Wed,3.766667,Weekday,January,SuperSport Blitz,13:17:00,0.062778,13,1899-12-31T00:03:46.000Z,Afternoon (12:00–16:59)
404205,45,Kwazulu Natal,black,Adult,male,1,1,201601,2016-01-09,7,Sat,64.900000,Weekend,January,Live Events,15:34:00,1.081667,15,1899-12-31T01:04:54.000Z,Afternoon (12:00–16:59)
809455,37,North West,black,Adult,male,1,1,201601,2016-01-31,1,Sun,2.700000,Weekend,January,Africa Magic,22:41:00,0.045000,22,1899-12-31T00:02:42.500Z,Evening (17:00–23:59)
859951,26,Gauteng,black,Young Adult,male,1,1,201603,2016-03-12,7,Sat,1.200000,Weekend,March,Channel O,07:05:00,0.020000,7,1899-12-31T00:01:12.000Z,Morning (06:00–11:59)
869425,32,Gauteng,indian_asian,Young Adult,male,1,1,201603,2016-03-25,6,Fri,50.600000,Weekday,March,ICC Cricket World Cup 2011,14:59:00,0.843333,14,1899-12-31T00:50:36.000Z,Afternoon (12:00–16:59)
789144,40,Gauteng,black,Adult,male,1,1,201602,2016-02-27,7,Sat,0.333333,Weekend,February,ICC Cricket World Cup 2011,17:59:00,0.005556,17,1899-12-31T00:00:20.000Z,Evening (17:00–23:59)
2369209,17,Mpumalanga,black,Teenager,male,1,1,201603,2016-03-23,4,Wed,0.166667,Weekday,March,Africa Magic,12:57:00,0.002778,12,1899-12-31T00:00:10.500Z,Afternoon (12:00–16:59)
919691,25,Gauteng,Unknown,Young Adult,female,1,1,201603,2016-03-26,7,Sat,0.183333,Weekend,March,SawSee,19:49:00,0.003056,19,1899-12-31T00:00:11.000Z,Evening (17:00–23:59)
2369217,52,Mpumalanga,black,Middle-Aged,male,1,1,201603,2016-03-28,2,Mon,0.016667,Weekday,March,Africa Magic,13:52:00,0.000278,13,1899-12-31T00:00:01.000Z,Afternoon (12:00–16:59)
764912,22,Kwazulu Natal,Unknown,Young Adult,male,1,1,201601,2016-01-04,2,Mon,3.850000,Weekday,January,Trace TV,15:08:00,0.064167,15,1899-12-31T00:03:51.000Z,Afternoon (12:00–16:59)
789155,36,Gauteng,black,Adult,female,1,1,201602,2016-02-12,6,Fri,3.066667,Weekday,February,Vuzu,18:36:00,0.051111,18,1899-12-31T00:03:04.000Z,Evening (17:00–23:59)
940201,34,Gauteng,black,Young Adult,male,1,1,201603,2016-03-26,7,Sat,2.466667,Weekend,March,Africa Magic,19:57:00,0.041111,19,1899-12-31T00:02:28.500Z,Evening (17:00–23:59)
832298,26,Gauteng,indian_asian,Young Adult,male,1,1,201603,2016-03-20,1,Sun,87.000000,Weekend,March,ICC Cricket World Cup 2011,10:49:00,1.450000,10,1899-12-31T01:27:00.000Z,Morning (06:00–11:59)
772325,31,Mpumalanga,black,Young Adult,male,1,1,201603,2016-03-07,2,Mon,1.566667,Weekday,March,ICC Cricket World Cup 2011,08:37:00,0.026111,8,1899-12-31T00:01:34.000Z,Morning (06:00–11:59)
2369233,40,Mpumalanga,indian_asian,Adult,male,1,1,201602,2016-02-27,7,Sat,3.300000,Weekend,February,ICC Cricket World Cup 2011,09:47:00,0.055000,9,1899-12-31T00:03:18.000Z,Morning (06:00–11:59)
772333,28,Mpumalanga,black,Young Adult,male,1,1,201602,2016-02-06,7,Sat,3.166667,Weekend,February,SuperSport Blitz,04:52:00,0.052778,4,1899-12-31T00:03:10.000Z,Midnight (00:00–05:59)
809492,27,Limpopo,indian_asian,Young Adult,male,1,1,201602,2016-02-19,6,Fri,1.300000,Weekday,February,SawSee,08:01:00,0.021667,8,1899-12-31T00:01:18.000Z,Morning (06:00–11:59)
893029,43,Western Cape,Unknown,Adult,male,1,1,201603,2016-03-24,5,Thu,62.166667,Weekday,March,Live Events,15:30:00,1.036111,15,1899-12-31T01:02:10.000Z,Afternoon (12:00–16:59)
2203924,58,Gauteng,black,Middle-Aged,female,1,1,201603,2016-03-25,6,Fri,2.450000,Weekday,March,Africa Magic,17:39:00,0.040833,17,1899-12-31T00:02:27.000Z,Evening (17:00–23:59)
2369252,30,Gauteng,indian_asian,Young Adult,male,1,1,201603,2016-03-23,4,Wed,0.000000,Weekday,March,ICC Cricket World Cup 2011,12:36:00,0.000000,12,1899-12-31T00:00:00.000Z,Afternoon (12:00–16:59)
2369252,30,Gauteng,indian_asian,Young Adult,male,1,1,201603,2016-03-24,5,Thu,0.700000,Weekday,March,E! Entertainment,07:37:00,0.011667,7,1899-12-31T00:00:42.000Z,Morning (06:00–11:59)
2360394,43,Gauteng,white,Adult,male,1,1,201602,2016-02-25,5,Thu,3.500000,Weekday,February,Live Events,07:40:00,0.058333,7,1899-12-31T00:03:30.000Z,Morning (06:00–11:59)
1063776,31,Gauteng,indian_asian,Young Adult,male,1,1,201603,2016-03-29,3,Tue,0.116667,Weekday,March,Boomerang,19:02:00,0.001944,19,1899-12-31T00:00:07.000Z,Evening (17:00–23:59)
772341,31,Gauteng,Unknown,Young Adult,male,1,1,201603,2016-03-06,1,Sun,3.750000,Weekend,March,Channel O,11:58:00,0.062500,11,1899-12-31T00:03:45.000Z,Morning (06:00–11:59)
866746,27,Mpumalanga,black,Young Adult,male,1,1,201603,2016-03-08,3,Tue,2.600000,Weekday,March,Channel O,23:12:00,0.043333,23,1899-12-31T00:02:36.000Z,Evening (17:00–23:59)
1447831,22,Gauteng,black,Young Adult,male,1,1,201602,2016-02-28,1,Sun,0.000000,Weekend,February,Live Events,20:12:00,0.000000,20,1899-12-31T00:00:00.000Z,Evening (17:00–23:59)
940244,26,Kwazulu Natal,black,Young Adult,male,1,1,201603,2016-03-25,6,Fri,0.000000,Weekday,March,Vuzu,10:24:00,0.000000,10,1899-12-31T00:00:00.000Z,Morning (06:00–11:59)
750715,32,Western Cape,coloured,Young Adult,male,1,1,201601,2016-01-19,3,Tue,0.850000,Weekday,January,Boomerang,17:28:00,0.014167,17,1899-12-31T00:00:51.000Z,Evening (17:00–23:59)
521933,0,Uncategorized,Unknown,Kids,Unknown,1,0,201601,2016-01-15,6,Fri,0.000000,Weekday,January,Live Events,18:58:00,0.000000,18,1899-12-31T00:00:00.000Z,Evening (17:00–23:59)
893060,29,Eastern Cape,black,Young Adult,male,1,1,201603,2016-03-22,3,Tue,0.000000,Weekday,March,Cartoon Network,20:30:00,0.000000,20,1899-12-31T00:00:00.000Z,Evening (17:00–23:59)
893061,28,Gauteng,black,Young Adult,male,1,1,201603,2016-03-25,6,Fri,3.950000,Weekday,March,Trace TV,11:50:00,0.065833,11,1899-12-31T00:03:57.000Z,Morning (06:00–11:59)
789202,28,Western Cape,coloured,Young Adult,male,1,1,201601,2016-01-10,1,Sun,7.650000,Weekend,January,Channel O,19:41:00,0.127500,19,1899-12-31T00:07:39.000Z,Evening (17:00–23:59)
809542,16,Western Cape,white,Teenager,male,1,1,201602,2016-02-21,1,Sun,5.866667,Weekend,February,SuperSport Blitz,06:41:00,0.097777,6,1899-12-31T00:05:52.000Z,Morning (06:00–11:59)
772369,57,Gauteng,black,Middle-Aged,female,1,1,201602,2016-02-08,2,Mon,1.200000,Weekday,February,Live Events,03:54:00,0.020000,3,1899-12-31T00:01:12.000Z,Midnight (00:00–05:59)
776532,0,Uncategorized,Unknown,Kids,Unknown,1,0,201603,2016-03-29,3,Tue,0.283333,Weekday,March,CNN,04:51:00,0.004722,4,1899-12-31T00:00:17.000Z,Midnight (00:00–05:59)
809554,27,Kwazulu Natal,indian_asian,Young Adult,male,1,1,201603,2016-03-27,1,Sun,0.000000,Weekend,March,E! Entertainment,12:23:00,0.000000,12,1899-12-31T00:00:00.000Z,Afternoon (12:00–16:59)
940268,33,Gauteng,black,Young Adult,male,1,1,201603,2016-03-04,6,Fri,0.000000,Weekday,March,Africa Magic,15:40:00,0.000000,15,1899-12-31T00:00:00.000Z,Afternoon (12:00–16:59)
918556,34,Mpumalanga,indian_asian,Young Adult,male,1,1,201603,2016-03-28,2,Mon,0.066667,Weekday,March,Cartoon Network,14:43:00,0.001111,14,1899-12-31T00:00:04.000Z,Afternoon (12:00–16:59)
809556,54,Mpumalanga,coloured,Middle-Aged,male,1,1,201602,2016-02-23,3,Tue,0.316667,Weekday,February,Africa Magic,13:00:00,0.005278,13,1899-12-31T00:00:19.500Z,Afternoon (12:00–16:59)
940281,35,Gauteng,white,Adult,male,1,1,201603,2016-03-08,3,Tue,5.033333,Weekday,March,CNN,09:26:00,0.083889,9,1899-12-31T00:05:02.000Z,Morning (06:00–11:59)
789225,14,Kwazulu Natal,indian_asian,Teenager,female,1,1,201602,2016-02-19,6,Fri,0.600000,Weekday,February,Vuzu,05:17:00,0.010000,5,1899-12-31T00:00:36.000Z,Midnight (00:00–05:59)
789225,14,Kwazulu Natal,indian_asian,Teenager,female,1,1,201602,2016-02-13,7,Sat,46.950000,Weekend,February,Channel O,09:41:00,0.782500,9,1899-12-31T00:46:57.000Z,Morning (06:00–11:59)
789229,24,Free State,black,Young Adult,male,1,1,201602,2016-02-02,3,Tue,1.200000,Weekday,February,Trace TV,21:14:00,0.020000,21,1899-12-31T00:01:12.000Z,Evening (17:00–23:59)
821098,27,Free State,Unknown,Young Adult,male,1,1,201602,2016-02-24,4,Wed,2.166667,Weekday,February,ICC Cricket World Cup 2011,15:20:00,0.036111,15,1899-12-31T00:02:10.000Z,Afternoon (12:00–16:59)
809576,28,Kwazulu Natal,indian_asian,Young Adult,male,1,1,201601,2016-01-09,7,Sat,10.133333,Weekend,January,E! Entertainment,20:27:00,0.168889,20,1899-12-31T00:10:08.000Z,Evening (17:00–23:59)
893094,33,Gauteng,coloured,Young Adult,female,1,1,201603,2016-03-17,5,Thu,0.800000,Weekday,March,Channel O,11:16:00,0.013333,11,1899-12-31T00:00:48.000Z,Morning (06:00–11:59)
821120,0,Uncategorized,Unknown,Kids,Unknown,1,0,201603,2016-03-30,4,Wed,9.266667,Weekday,March,ICC Cricket World Cup 2011,16:42:00,0.154444,16,1899-12-31T00:09:16.000Z,Afternoon (12:00–16:59)
809589,33,Eastern Cape,white,Young Adult,female,1,1,201602,2016-02-22,2,Mon,0.000000,Weekday,February,Channel O,16:09:00,0.000000,16,1899-12-31T00:00:00.000Z,Afternoon (12:00–16:59)
893105,42,Western Cape,white,Adult,male,1,1,201603,2016-03-08,3,Tue,1.300000,Weekday,March,SuperSport Blitz,22:22:00,0.021667,22,1899-12-31T00:01:18.000Z,Evening (17:00–23:59)
1107333,41,Limpopo,black,Adult,male,1,1,201601,2016-01-17,1,Sun,2.683333,Weekend,January,Boomerang,18:13:00,0.044722,18,1899-12-31T00:02:41.000Z,Evening (17:00–23:59)
832405,28,Gauteng,Unknown,Young Adult,female,1,1,201603,2016-03-26,7,Sat,23.716667,Weekend,March,Boomerang,19:57:00,0.395277,19,1899-12-31T00:23:43.000Z,Evening (17:00–23:59)
789263,24,Gauteng,white,Young Adult,male,1,1,201602,2016-02-10,4,Wed,5.050000,Weekday,February,kykNET,12:51:00,0.084166,12,1899-12-31T00:05:03.000Z,Afternoon (12:00–16:59)
809604,24,Western Cape,black,Young Adult,male,1,1,201602,2016-02-21,1,Sun,1.500000,Weekend,February,Trace TV,06:32:00,0.025000,6,1899-12-31T00:01:30.000Z,Morning (06:00–11:59)
940329,34,Gauteng,white,Young Adult,female,1,1,201603,2016-03-30,4,Wed,8.066667,Weekday,March,ICC Cricket World Cup 2011,11:02:00,0.134444,11,1899-12-31T00:08:04.000Z,Morning (06:00–11:59)
789265,32,North West,white,Young Adult,male,1,1,201602,2016-02-12,6,Fri,2.466667,Weekday,February,Live Events,17:01:00,0.041111,17,1899-12-31T00:02:28.000Z,Evening (17:00–23:59)
789265,32,North West,white,Young Adult,male,1,1,201602,2016-02-03,4,Wed,6.000000,Weekday,February,Boomerang,19:00:00,0.100000,19,1899-12-31T00:06:00.000Z,Evening (17:00–23:59)
304208,0,Uncategorized,Unknown,Kids,Unknown,1,0,201603,2016-03-26,7,Sat,1.233333,Weekend,March,SuperSport Blitz,17:18:00,0.020556,17,1899-12-31T00:01:14.000Z,Evening (17:00–23:59)
582896,19,Western Cape,white,Teenager,male,1,1,201601,2016-01-05,3,Tue,0.000000,Weekday,January,Trace TV,21:50:00,0.000000,21,1899-12-31T00:00:00.000Z,Evening (17:00–23:59)
930730,48,Gauteng,indian_asian,Adult,male,1,1,201603,2016-03-26,7,Sat,0.650000,Weekend,March,Boomerang,06:58:00,0.010833,6,1899-12-31T00:00:39.000Z,Morning (06:00–11:59)
2369463,41,Gauteng,black,Adult,male,1,1,201602,2016-02-02,3,Tue,1.416667,Weekday,February,SawSee,17:54:00,0.023611,17,1899-12-31T00:01:25.000Z,Evening (17:00–23:59)
2415044,24,Northern Cape,indian_asian,Young Adult,male,1,1,201603,2016-03-29,3,Tue,18.433333,Weekday,March,ICC Cricket World Cup 2011,13:20:00,0.307222,13,1899-12-31T00:18:26.000Z,Afternoon (12:00–16:59)
821163,30,Gauteng,black,Young Adult,male,1,1,201603,2016-03-13,1,Sun,3.650000,Weekend,March,Channel O,18:00:00,0.060833,18,1899-12-31T00:03:39.000Z,Evening (17:00–23:59)
2426740,37,Western Cape,coloured,Adult,male,1,1,201602,2016-02-18,5,Thu,0.000000,Weekday,February,SuperSport Blitz,15:12:00,0.000000,15,1899-12-31T00:00:00.000Z,Afternoon (12:00–16:59)
930743,25,Gauteng,indian_asian,Young Adult,male,1,1,201603,2016-03-28,2,Mon,0.133333,Weekday,March,Boomerang,08:14:00,0.002222,8,1899-12-31T00:00:08.000Z,Morning (06:00–11:59)
